common_name,scientific_name,url,habitats,image_url,image_file,slug,page_text
Florida Museum,Micropterus cataractae,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/shoal-bass/,Flowing freshwater,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-153-2048x842.jpg,output/images_all/florida-museum-shoal-bass-08f13a43.jpg,florida-museum-shoal-bass-08f13a43,"Micropterus cataractae
Williams and Burgess 1999
Family Centrarchidae
The shoal bass pictured above was collected in Calhoun County, Florida in 2015. It is now part of the Florida Museum ichthyology collection, UF 237825. Florida Museum photo by Zachary Randall

The shoal bass is a member of the sunfish family. This species has an elongate body and large mouth with the upper jaw extending under the rear half of the eye. The body color can vary from silver-white to olive, with dark olive to black mottling on the back and upper side. There are between 10 and 15 bars along the midside of the body and between six and eight bars along the upper side. Shoal bass can be found in deep riffles and runs, as well as in pools of creeks and small to large rivers.

Status & distribution
Status — Native freshwater
Florida Distribution — Western and North Central drainages
River Drainages — Apalachicola River
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH
Similar Species
Spotted Bass
Largemouth Bass"
Florida Museum,Micropterus notius,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/suwannee-bass/,Flowing freshwater,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-154-2048x1576.jpg,output/images_all/florida-museum-suwannee-bass-7bcddd09.jpg,florida-museum-suwannee-bass-7bcddd09,"Micropterus notius
Bailey and Hubbs 1949
Family Centrarchidae
The photo above shows an adult, top, and juvenile, bottom, Suwannee bass. These fish are now part of the Florida Museum ichthyology collection. Top: UF 238454 Bottom: UF 236675 Florida Museum photo by Zachary Randall

The Suwanee bass is a member of the sunfish family. It has an elongate body and a large mouth with an upper jaw extending to the rear of the eye. The body varies from greenish-white to brown with a broad black stripe along the side, and there are rows of black spots or vermiculations on the dorsal, anal and caudal fins. Large males have a bright turquoise cheek, breast and belly. Suwannee bass can be found in rocky riffles, runs and pools of spring-fed small to medium rivers.

Status & distribution
Status — Native freshwater
Florida Distribution — Western and North Central drainages
River Drainages — Ochlockonee River, minor Gulf tributaries and the Suwannee River
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH
Similar Species
Largemouth Bass"
Florida Museum,Micropterus punctulatus,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/spotted-bass/,Flowing freshwater,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-155-2048x1288.jpg,output/images_all/florida-museum-spotted-bass-c95a6030.jpg,florida-museum-spotted-bass-c95a6030,"Micropterus punctulatus
(Rafinesque 1819)
Family Centrarchidae
An adult, top, and juvenile, bottom, spotted bass are pictured above. These fish are now part of the Florida Museum ichthyology collection. Top: UF 238439 Bottom: UF 238187 Florida Museum photo by Zachary Randall

The spotted bass is a member of the sunfish family. It has an elongate body and large mouth, with the upper jaw extending under the rear half of the eye. The body varies from silver-white to brassy green with dark olive mottling along the back and upper side. There is a black stripe along the side and rows of discrete black spots on the lower side body, with a black caudal spot. Spotted bass can be found in gravelly riffles, runs and pools of creeks and small to medium rivers.

Status & distribution
Status — Non-indigenous freshwater
Florida Distribution — Western and North Central drainages
River Drainages — the Apalachicola River
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH
Similar Species
Largemouth Bass
Shoal Bass"
Florida Museum,Micropterus salmoides,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/largemouth-bass/,Non-flowing freshwater,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-156-2048x1570.jpg,output/images_all/florida-museum-largemouth-bass-7364497d.jpg,florida-museum-largemouth-bass-7364497d,"Micropterus salmoides
(Lacepéde 1802)
Family Centrarchidae
The photo above shows an adult, top, and juvenile, bottom, largemouth bass. These fish are now part of the Florida Museum ichthyology collection. Top: UF 238440 Bottom: UF 238420 Florida Museum photo by Zachary Randall

The largemouth bass is a member of the sunfish family. It has an elongate body and a large mouth, with the upper jaw extending past the eye in the adult. There is a broad black stripe often broken into a series of blotches along the side. This species has scattered black specks on the lower side body and a dusky black edge on a clear to dusky caudal fin. Largemouth bass can be found in lakes, ponds and pools of creeks and small to large rivers.

Status & distribution
Status — Native freshwater
Florida Distribution — Western and North Central and Peninsula drainages
River Drainages — Perdido River, Escambia River, Blackwater River, Yellow River, Choctawhatchee River, Econfina Creek, Apalachicola River, Ochlockonee River, minor Gulf tributaries, Suwannee River, Withlacoochee River, Tampa Bay, the Myakka or Peace River, Lake Okeechobee, Caloosahatchee River, the Everglades, Indian River, the Tolomato or Matanzas River, St. John’s River and the St. Mary’s River
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH
Similar Species
Suwannee Bass
Spotted Bass
Choctaw Bass"
Florida Museum,Miniellus melanostomus,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/blackmouth-shiner/,Non-flowing freshwater,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-48-2048x681.jpg,output/images_all/florida-museum-blackmouth-shiner-fcc2cb6a.jpg,florida-museum-blackmouth-shiner-fcc2cb6a,"Miniellus melanostomus
(Bortone 1989)
Family Leuciscidae
The blackmouth shiner pictured above was photographed in Santa Rosa County, Florida in 2003. Photo courtesy of Richard T. Bryant

The blackmouth shiner is a member of the minnow, shiner and chub family. This shiner has dark-edged scales on an otherwise light olive back, and on the upper side of their body. There is a pale stripe above a silver-black one that runs along the side of the body and continues around the snout and across the chin. This species has a strongly upturned mouth. Blackmouth shiners can be found in muddy backwaters and pools of creeks and small rivers, and usually live near vegetation.

Status & distribution
Status — Native freshwater
Florida Distribution — Western and North Central drainages
River Drainages — the Blackwater River and the Yellow River
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH
Similar Species
Ironcolor Shiner"
Florida Museum,Minytrema melanops,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/spotted-sucker/,Flowing freshwater,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-63-2048x795.jpg,output/images_all/florida-museum-spotted-sucker-920a8872.jpg,florida-museum-spotted-sucker-920a8872,"Minytrema melanops
(Rafinesque 1820)
Family Catostomidae
The spotted sucker shown above was collected in Dixie County, Florida in 2014. It is now part of the Florida Museum ichthyology collection, UF 237696. Florida Museum photo by Zachary Randall

The spotted sucker is a member of the sucker family, and has between 8 and 12 rows of dark spots on the back and side of the body. They lack a lateral line and have dusky red fins. Spotted suckers can be found in pools and runs of small to large rivers, and are usually found over gravel or mixed sand and gravel.

Status & distribution
Status — Native freshwater
Florida Distribution — Western and North Central drainages
River Drainages — Perdido River, Escambia River, Blackwater River, Yellow River, Choctawhatchee River, Econfina Creek, Apalachicola River, Ochlockonee River, minor Gulf tributaries and the Suwannee River
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH"
Florida Museum,Misgurnus anguillicaudatus,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/oriental-weatherfish/,Non-flowing freshwater,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-67-2048x549.jpg,output/images_all/florida-museum-oriental-weatherfish-50b828d6.jpg,florida-museum-oriental-weatherfish-50b828d6,"Misgurnus anguillicaudatus
(Cantor 1842)
Family Cobitidae
The oriental weatherfish pictured above was collected in Manatee County, Florida in 2014. It is now part of the Florida Museum ichthyology collection, UF 236274. Florida Museum photo by Zachary Randall

The oriental weatherfish is a member of the spined loach family, and has an eel-like body and five pairs of barbels. The dorsal and ventricle edges of the caudal peduncle have adipose crests, and this species has a subterminal mouth. It can be found in rivers, creeks and swamps, usually in backwaters with little or no current and a soft muddy bottom. Oriental weatherfish are typically found in environments with low levels of dissolved oxygen.

Status & distribution
Status — Non-indigenous freshwater
Florida Distribution — Peninsula drainages
River Drainages — Tampa Bay and the Myakka or Peace River
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH"
Florida Museum,Monopterus javanensis,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/asian-swamp-eel/,Non-flowing freshwater,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-128-2048x716.jpg,output/images_all/florida-museum-asian-swamp-eel-f8c087b5.jpg,florida-museum-asian-swamp-eel-f8c087b5,"Monopterus javanensis
Lacepéde 1800
Family Synbranchidae
The Asian swamp eel pictured above was collected in Miami-Dade County, Florida in 2015. It is now part of the Florida Museum ichthyology collection, UF 237865. Florida Museum photo by Zachary Randall

The Asian swamp eel is a member of the swamp eel family. It has an eel-like body and is round to oval in its cross section. The dorsal and anal fins are reduced to rayless, foldlike ridges. The pectoral, pelvic and caudal fins are absent. The gill opening is reduced to a single crescentic slit on the ventral midline of the head and the eye is greatly reduced. Asian swamp eels can be found in water bodies ranging from small ditches to large canals, including ponds, reservoirs and wetlands. These eels are usually found in areas with abundant vegetation and may burrow deep within soft substrates.

Status & distribution
Status — Non-indigenous freshwater
Florida Distribution — Peninsula drainages
River Drainages — Tampa Bay and the Everglades
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH
Similar Species
American Eel
Speckled Worm Eel"
Florida Museum,Morone saxatilis,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/striped-bass/,Anadromous,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-135-2048x1509.jpg,output/images_all/florida-museum-striped-bass-41997563.jpg,florida-museum-striped-bass-41997563,"Morone saxatilis
(Walbaum 1792)
Family Moronidae
The photo above shows an adult, top, and juvenile, bottom, striped bass. These fish are now part of the Florida Museum ichthyology collection, UF 238431. Florida Museum photo by Zachary Randall

The striped bass is a member of the temperate bass family. Adults of this species have between six and nine dark gray stripes on the side body and the back is dark olive to blue-gray. The body is smoothly arched pre-dorsally and deepest between the dorsal fins. Striped bass migrate upriver from oceans to spawn and can be found in channels of medium to large lakes, rivers and impoundments. This species has been successfully introduced to landlocked impoundments.

Status & distribution
Status — Native freshwater
Florida Distribution — Western and North Central and Peninsula drainages
River Drainages — Perdido River, Escambia River, Yellow River, Choctawhatchee River, Apalachicola River and minor Gulf tributaries
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH
Similar Species
White Bass"
Florida Museum,Moxostoma carinatum,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/river-redhorse/,Flowing freshwater,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-64-2048x777.jpg,output/images_all/florida-museum-river-redhorse-c0076e39.jpg,florida-museum-river-redhorse-c0076e39,"Moxostoma carinatum
(Cope 1870)
Family Catostomidae
The river redhorse pictured above was collected in Pulaski County, Kentucky in 2010. Photo courtesy of Matthew R. Thomas

The river redhorse is a member of the sucker family. It has a large head and large plicate lips, with a slightly V-shaped rear edge on the lower lip. This species has between six and eight molarlike teeth on the stout pharyngeal arch. The river redhorse has a red caudal fin with pointed upper lobe that is longer than the rounded lower lobe, and large males develop a dark stripe along the side of the body. River redhorses can be found in pools and runs of small to large rivers, and is usually found over gravel or mixed sand and gravel.

Status & distribution
Status — Native freshwater
Florida Distribution — Western and North Central drainages
River Drainages — the Escambia River
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH
Similar Species
Blacktail Redhorse"
Florida Museum,Moxostoma poecilurum,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/blacktail-redhorse/,Flowing freshwater,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-65-2048x1235.jpg,output/images_all/florida-museum-blacktail-redhorse-def29652.jpg,florida-museum-blacktail-redhorse-def29652,"Moxostoma poecilurum
Jordan 1877
Family Catostomidae
The photo above shows an adult, top, and juvenile, bottom, blacktail redhorse. These fish were photographed in 2015 and are now part of the Florida Museum ichthyology collection. Top: UF 237848 Bottom: UF 237648 Florida Museum photo by Zachary Randall

The blacktail redhorse is a member of the sucker family. It has a slightly U-shaped rear edge on the lower lip and blade-like teeth on the slender pharyngeal arch. The caudal fin is red with a black submaginal band. This species can be found in sandy and rocky pools, and in runs of small to medium rivers.

Status & distribution
Status — Native freshwater
Florida Distribution — Western and North Central drainages
River Drainages — Perdido River, Escambia River, Blackwater River, Yellow River and the Choctawhatchee River
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH
Similar Species
River Redhorse"
Florida Museum,Mugil cephalus,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/striped-mullet/,Coastal,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-92-2048x1359.jpg,output/images_all/florida-museum-striped-mullet-89b840f1.jpg,florida-museum-striped-mullet-89b840f1,"Mugil cephalus
Linnaeus 1758
Family Mugilidae
The photo above shows an adult, top, and juvenile, bottom, striped mullet. These mullet were collected in Brevard and Volusia County, Florida, respectively. They are now part of the Florida Museum ichthyology collection. Top: UF 238677 Bottom: UF 187925 Florida Museum photo by Zachary Randall

The striped mullet is a member of the mullet family. Its eye is partially covered by an adipose eyelid, and the body covered in large scales that have a striping effect on the lower-middle to upper-side body. The anal fin has three spines and eight rays. The striped mullet is a marine species that enters rivers, springs, creeks, canals and lakes. Striped mullet spawn in the ocean.

Status & distribution
Status — Marine invader
Florida Distribution — Western and North Central; Gulf Coast; South Florida; Atlantic Coast
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH
Similar Species
White Mullet"
Florida Museum,Mugil curema,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/white-mullet/,Coastal,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-93-2048x801.jpg,output/images_all/florida-museum-white-mullet-fd0b43ad.jpg,florida-museum-white-mullet-fd0b43ad,"Mugil curema
(Valenciennes 1836)
Family Mugilidae
The white mullet pictured above was collected in St. John’s County, Florida in 2014. It is now part of the Florida Museum ichthyology collection, UF 237627. Florida Museum photo by Zachary Randall

The white mullet is a member of the mullet family. This species has a small gold or yellow-orange blotch behind the eye, which is partially covered by an adipose eyelid. There are scales present on the second dorsal and anal fins, and the anal fin has three spines and between nine and ten rays. The white mullet is a marine species that enters coastal and inland rivers, creeks, canals and some lakes.

Status & distribution
Status — Marine invader
Florida Distribution — Western and North Central; South Florida; Atlantic Coast
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH
Similar Species
Mountain Mullet
Striped Mullet"
Florida Museum,Myrophis punctatus,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/speckled-worm-eel/,Coastal,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-19-2048x1547.jpg,output/images_all/florida-museum-speckled-worm-eel-de745b2a.jpg,florida-museum-speckled-worm-eel-de745b2a,"Myrophis punctatus
Lütken 1852
Family Ophichthidae
The photo above shows a live, bottom, and preserved, top, speckled worm eel collected from the Gulf of Mexico and the Ocklawaha River, Florida, respectively. Both are part of the Florida Museum’s ichthyology collection. Top: UF 238344 Bottom: UF 190918 Florida Museum photo by Zachary Randall

Speckled worm eels are members of the snake eel family, and are known for their overhanging upper jaws. These eels have basket-like branchial chambers and posterior nostrils in their upper lip margins. They’re speckled brown, with the darkest speckling across their backs. Speckled worm eels frequently enter rivers and are usually found burrowed in soft mud or sandy substrate.

Status & distribution
Status — Marine invader
Florida Distribution — Western and North Central drainages, the Gulf Coast, South Florida and the Atlantic Coast
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH
Similar Species
American Eel
Asian Swamp Eel"
Florida Museum,Nocomis leptocephalus,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/bluehead-chub/,Flowing freshwater,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-41-2048x1329.jpg,output/images_all/florida-museum-bluehead-chub-5173e0cb.jpg,florida-museum-bluehead-chub-5173e0cb,"Nocomis leptocephalus
(Girard 1856)
Family Leuciscidae
The bluehead chubs pictured above were collected in 2015 from Escambia County, Florida. They are now specimens in the Florida Museum ichthyology collection. Top: UF 238021 Bottom: UF 237649 Florida Museum photo by Zachary Randall

The bluehead chub is a member of the minnow, shiner and chub family. This species has a large, slightly subterminal mouth with a small barbel at each corner and a brassy-green side body with a dusky stripe along mid-side. Bluehead chubs can be found in gravelly and sandy pools and runs of creeks and small to medium rivers.

Status & distribution
Status — Non-indigenous freshwater
Florida Distribution — Western and North Central drainages
River Drainages — the Escambia River
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH
Similar Species
Dixie Chub"
Florida Museum,Notemigonus crysoleucas,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/golden-shiner/,Non-flowing freshwater,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-42-2048x1514.jpg,output/images_all/florida-museum-golden-shiner-f89e598d.jpg,florida-museum-golden-shiner-f89e598d,"Notemigonus crysoleucas
(Mitchill 1814)
Family Leuciscidae
The golden chubs pictured above were collected from the Florida Fish and Wildlife Commission Blackwater Hatchery, top, and a Bradford County, Florida Santa Fe River drainage, bottom. These fish are now part of the Florida Museum ichthyology collection. Top: UF 238443 Bottom: UF 236246 Florida Museum photo by Zachary Randall

The golden shiner is a member of the minnow, shiner and chub family. It has a pointed snout and a strongly decurved lateral line. There is a scaleless keel along belly and a dusky stripe along the side of its body in small individuals. Golden shiners can be found in lakes, ponds and swamps and in the backwaters and pools of creeks and small to medium rivers. This species is usually found near vegetation.

Status & distribution
Status — Native freshwater
Florida Distribution — Western and North Central drainages
River Drainages — Perdido River, Escambia River, Blackwater River, Yellow River, Choctawhatchee River, Econfina River, Apalachicola River, Ochlockonee River, minor Gulf tributaries, Suwannee River, Withlacoochee River, Tampa Bay, the Myakka or Peace River, Lake Okeechobee, Caloosahatchee River, the Everglades, Indian River, the Tolomato or Matanzas River, St. John’s River and the St. Mary’s River
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH"
Florida Museum,Notropis maculatus,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/taillight-shiner/,Non-flowing freshwater,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-47-2048x739.jpg,output/images_all/florida-museum-taillight-shiner-ae3f3b6f.jpg,florida-museum-taillight-shiner-ae3f3b6f,"Notropis maculatus
(Hay 1881)
Family Leuciscidae
The taillight shiner shown above was collected in Alachua County, Florida in 2015. It is now part of the Florida Museum ichthyology collection, UF 237818. Florida Museum photo by Zachary Randall

Taillight shiners are members of the minnow, shiner and chub family. They have a bold black spot at center of their caudal fin base, and bright red pigment between small black spots on the upper and lower edges of the caudal fin base. Taillight shiners have a subterminal mouth. This species can be found in swamps, ponds, lakes and pools and backwaters of small to large rivers.

Status & distribution
Status — Native freshwater
Florida Distribution — Western and North Central; Peninsula drainages
River Drainages — Perdido River, Escambia River, Blackwater River, Yellow River, Choctawhatchee River, Apalachicola River, Ochlockonee River, minor Gulf tributaries, Sunwannee River, Withlacoochee River, Tampa Bay, the Myakka or Peace River, Lake Okeechobee, Caloosahatchee River, the Everglades, St. John’s River and St. Mary’s River
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH
Similar Species
Pugnose Minnow"
Florida Museum,Noturus funebris,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/black-madtom/,Flowing freshwater,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-83-2048x760.jpg,output/images_all/florida-museum-black-madtom-a74347bb.jpg,florida-museum-black-madtom-a74347bb,"Noturus funebris
Gilbert and Swain 1891
Family Ictaluridae
The black madtom pictured above was collected in Escambia County, Florida in 2015. It is now part of the Florida Museum ichthyology collection, UF 237655. Florida Museum photo by Zachary Randall

The black madtom is a member of the North American catfish family. It is stout-bodied and uniformly black or dark blue on the back and side of the body, and has many small, dark brown spots. The caudal fin is straight or only slightly rounded. Black madtoms live near vegetation and woody debris in creeks and small rivers

Status & distribution
Status — Native freshwater
Florida Distribution — Western and North Central drainages
River Drainages — Perdido River, Escambia River, Blackwater River, Yellow River, Choctawhatchee River, Econfina Creek and the Apalachicola River
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH
Similar Species
Tadpole Madtom"
Florida Museum,Noturus gyrinus,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/tadpole-madtom/,Non-flowing freshwater,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-84-2048x650.jpg,output/images_all/florida-museum-tadpole-madtom-da148c0d.jpg,florida-museum-tadpole-madtom-da148c0d,"Noturus gyrinus
(Mitchill 1817)
Family Ictaluridae
The tadpole madtom pictured above was collected in Jefferson County, Florida in 2014. It is now part of the Florida Museum ichthyology collection, UF 236311. Florida Museum photo by Zachary Randall

The tadpole madtom is a member of the North American catfish family. It is stout-bodied and uniformly tan or gray on the back and side of the body, with herringbone lines emanating from a distinctive, dark gray and veinlike line along the mid-side of the body. Tadpole madtoms can be found in lakes, ponds and pools and backwaters of creeks and small to large rivers. This species is usually found over mud, and often near woody debris.

Status & distribution
Status — Native freshwater
Florida Distribution — Western and North Central and Peninsula drainages
River Drainages — Perdido River, Escambia River, Blackwater River, Yellow River, Choctawhatchee River, Econfina Creek, Apalachicola River, Ochlockonee River, minor Gulf tributaries, Suwannee River, Withlacoochee River, Tampa Bay, the Mayakka or Peace River, Lake Okeechobee, Caloosahatchee River, the Everglades, Indian River, St. John’s River and the St. Mary’s River
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH
Similar Species
Speckled Madtom
Black Madtom"
Florida Museum,Noturus leptacanthus,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/speckled-madtom/,Flowing freshwater,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-85-2048x635.jpg,output/images_all/florida-museum-speckled-madtom-7f7dc985.jpg,florida-museum-speckled-madtom-7f7dc985,"Noturus leptacanthus
Jordan 1877
Family Ictaluridae
The speckled madtom pictured above was collected in Union County, Florida in 2016. This fish is now part of the Florida Museum ichthyology collection, UF 238471. Florida Museum photo by Zachary Randall

The speckled madtom is a member of the North American catfish family. This species is slender, light brown and covered with conspicuous black specks. It has a straight-edged or slightly rounded caudal fin. Speckled madtoms can be found in gravelly and sandy runs and riffles of creeks, and in small to medium rivers. They’re often found near vegetation or woody debris

Status & distribution
Status — Native freshwater
Florida Distribution — Western and North Central and Peninsula drainages
River Drainages — Perdido River, Escambia River, Blackwater River, Yellow River, Choctawhatchee River, Econfina Creek, Apalachicola River, Ochlockonee River, minor Gulf tributaries, Suwannee River, St. John’s River and the St. Mary’s River
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH
Similar Species
Tadpole Madtom"
Florida Museum,Opsopoedus emiliae,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/pugnose-minnow/,Non-flowing freshwater,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-51-2048x1635.jpg,output/images_all/florida-museum-pugnose-minnow-f5a595f8.jpg,florida-museum-pugnose-minnow-f5a595f8,"Opsopoedus emiliae
Hay 1881
Family Leuciscidae
The picture above shows a breeding male pugnose minnow, top, and an adult, bottom. These specimens were collected in 2014 and are now part of the Florida Museum ichthyology collection. Top: UF 187768 Bottom: UF 236310 Florida Museum photo by Zachary Randall

The pugnose minnow is part of the minnow, shiner and chub family. This species has a crosshatched pattern on the back and upper side of its body, and a strongly upturned and small mouth. Large males in western Florida have a dorsal fin with two black areas at the front and rear of the fin, and an unpigmented region in the center. Pugnose minnows are found in vegetated areas of lakes, swamps, oxbows and small to medium streams.

Status & distribution
Status — Native freshwater
Florida Distribution — Western and North Central and Peninsula drainages
River Drainages — Perdido River, Escambia River, Blackwater River, Yellow River, Choctawhatchee River, Econfina Creek, Apalachicola River, Ochlockonee River, minor Gulf tributaries, Suwannee River, Withlacoochee River, Tampa Bay, the Myakka or Peace River, Lake Okeechobee, and the Caloosahatchee River.
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH
Similar Species
Taillight Shiner"
Florida Museum,Oreochromis aureus,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/blue-tilapia/,Flowing freshwater; Non-flowing freshwater,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-205-1974x2048.jpg,output/images_all/florida-museum-blue-tilapia-24c8b66f.jpg,florida-museum-blue-tilapia-24c8b66f,"Oreochromis aureus
(Steindachner 1864)
Family Cichlidae
The photo above shows an adult, top, and a juvenile, bottom, blue tilapia. These fish are now part of the Florida Museum ichthyology collection. Top: UF 190929 Bottom: UF 187066 Florida Museum photo by Zachary Randall

The blue tilapia is a member of the cichlid and tilapia family. It has a deep-bodied, compressed shape. This species is olive to bluish gray dorsally, yellow-olive to silver laterally and white ventrally. The caudal fin has many irregular bands and a pinkish-red posterior edge. There is a small mouth with bicuspid jaw teeth, and both jaws have an inner row of smaller tricuspid teeth. The “tilapia spot” is on the base of the second dorsal fin and is most prominent in juveniles. Blue tilapia live in a wide variety of habitats including roadside ditches, canals, springs, wet prairies, creeks, rivers and lakes with vegetation.

Status & distribution
Status — Non-indigenous freshwater
Florida Distribution — Peninsula drainages
River Drainages — Withlacoochee River, Tampa Bay, the Myakka or Peace River, Lake Okeechobee, Caloosahatchee River, the Everglades, Indian River, the Tolomato or Matnazas River and the St. John’s River
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH
Similar Species
Nile Tilapia
Mozambique Tilapia
Blackchin Tilapia"
Florida Museum,Oreochromis niloticus,https://www.floridamuseum.ufl.edu/discover-fish/florida-fishes-gallery/nile-tilapia/,Flowing freshwater; Non-flowing freshwater,https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2020/02/Plate-207_2-1460x2048.jpg,output/images_all/florida-museum-nile-tilapia-260fe9da.jpg,florida-museum-nile-tilapia-260fe9da,"Oreochromis niloticus
(Linnaeus 1758)
Family Cichlidae
From top to bottom, the photo above shows two adult Nile tilapia and one juvenile. These fish are now part of the Florida Museum ichthyology collection. Top: UF 238085 Middle: UF 237885 Bottom: UF 237949 Florida Museum photo by Zachary Randall

The Nile tilapia is a member of the cichlid and tilapia family. It has a deep-bodied, compressed shape. This species is bronze to brownish-gray dorsally and laterally, and white ventrically. It has a truncated caudal fin that has many thin black bands and a pinkish-red posterior margin. Nile tilapia have a small mouth with bicuspid jaw teeth and between two and three small inner rows. Breeding males develop a pinkish-red flush on the body and a black edge on the dorsal fin. The black “tilapia spot” is present anteriorly on the dorsal fin, and is most prominent on juveniles. Nile tilapia can be found in canals, creeks, rivers and lakes, usually with aquatic vegetation.

Status & distribution
Status — Non-indigenous freshwater
Florida Distribution — Peninsula drainages
River Drainages — Lake Okeechobee, Caloosahatchee River, the Everglades, Indian River and the St. John’s River
VIEW SPECIES IN COLLECTION DATABASE NEW GALLERY SEARCH
Similar Species
Blue Tilapia
Mozambique Tilapia
Blackchin Tilapia"
